YEAR,INNINGS_OVER_BALL,BATSMAN,BOWLER,BOWL_SPEED,CREDIT,DEBIT,IS_RHB,PITCHED_X,PITCHED_Y,STUMPS_Y,STUMPS_Z,LANDING_X,LANDING_Y
2014,2014.51.1.0.1,Lendl Simmons,Wayne Parnell,38.609,0,0,y,1.848,-0.061,-0.112,0.258,50,40
2014,2014.51.1.0.2,Lendl Simmons,Wayne Parnell,39.434,0,0,y,3.362,0.024,-0.049,0.430,63,42
2014,2014.51.1.0.3,Lendl Simmons,Wayne Parnell,39.102,1,1,y,5.832,0.131,0.013,0.641,81,15
2014,2014.51.1.0.4,Michael Hussey,Wayne Parnell,38.876,4,4,n,6.930,0.462,0.437,0.707,93,47
2014,2014.51.1.0.5,Michael Hussey,Wayne Parnell,39.033,0,0,n,5.097,0.243,0.153,0.547,43,64
2014,2014.51.1.0.6,Michael Hussey,Wayne Parnell,36.981,1,1,n,7.574,0.406,0.332,0.726,75,14
2014,2014.51.1.1.1,Michael Hussey,Siddarth Kaul,37.038,0,0,n,5.202,-0.187,-0.230,0.515,59,37
2014,2014.51.1.1.2,Michael Hussey,Siddarth Kaul,37.247,0,0,n,5.882,-0.253,-0.210,0.691,35,40
2014,2014.51.1.1.3,Michael Hussey,Siddarth Kaul,36.826,4,4,n,5.111,-0.222,-0.288,0.518,16,17
2014,2014.51.1.1.4,Michael Hussey,Siddarth Kaul,36.668,1,1,n,7.848,-0.181,0.001,0.786,42,47
2014,2014.51.1.1.5,Lendl Simmons,Siddarth Kaul,37.427,1,1,y,8.215,-0.257,-0.124,0.833,66,52
2014,2014.51.1.1.6,Michael Hussey,Siddarth Kaul,37.227,1,1,n,8.258,-0.112,0.039,0.913,34,47
2014,2014.51.1.2.1,Michael Hussey,Wayne Parnell,36.471,4,4,n,6.605,0.389,0.350,0.610,62,96
2014,2014.51.1.2.2,Michael Hussey,Wayne Parnell,37.972,0,0,n,8.737,0.133,-0.152,0.796,35,45
2014,2014.51.1.2.3,Michael Hussey,Wayne Parnell,38.329,1,1,n,7.169,0.505,0.587,0.758,86,22
2014,2014.51.1.2.4,Lendl Simmons,Wayne Parnell,38.508,0,0,y,3.167,-0.086,-0.234,0.318,50,36
2014,2014.51.1.2.5,Lendl Simmons,Wayne Parnell,36.634,4,4,y,8.277,0.321,0.165,0.840,91,53
2014,2014.51.1.2.6,Lendl Simmons,Wayne Parnell,37.387,2,2,y,9.884,0.305,0.053,1.242,88,57
2014,2014.51.1.3.1,Michael Hussey,Jaydev Unadkat,35.550,4,4,n,7.959,0.386,0.130,0.963,18,73
2014,2014.51.1.3.2,Michael Hussey,Jaydev Unadkat,31.346,0,0,n,9.000,0.375,-0.323,0.866,20,25
2014,2014.51.1.3.3,Lendl Simmons,Jaydev Unadkat,31.554,1,1,y,8.081,0.241,-0.244,0.905,19,24
2014,2014.51.1.3.4,Michael Hussey,Jaydev Unadkat,-1.000,4,4,n,,,,,12,19
2014,2014.51.1.3.5,Michael Hussey,Jaydev Unadkat,31.135,1,1,n,5.379,0.176,-0.072,0.607,16,60
2014,2014.51.1.3.6,Lendl Simmons,Jaydev Unadkat,31.671,1,1,y,6.981,0.199,-0.188,0.809,32,46
2014,2014.51.1.4.1,Lendl Simmons,Siddarth Kaul,36.455,0,1,y,11.698,-0.026,0.771,1.237,5,5
2014,2014.51.1.4.2,Lendl Simmons,Siddarth Kaul,38.315,0,0,y,9.080,-0.305,-0.088,0.916,40,7
2014,2014.51.1.4.3,Lendl Simmons,Siddarth Kaul,36.678,4,4,y,7.999,-0.369,-0.277,0.713,12,20
2014,2014.51.1.4.4,Lendl Simmons,Siddarth Kaul,37.084,0,0,y,7.714,-0.220,0.093,0.742,68,36
2014,2014.51.1.4.5,Lendl Simmons,Siddarth Kaul,37.169,1,1,y,9.974,-0.510,-0.001,1.163,66,26
2014,2014.51.1.4.6,Michael Hussey,Siddarth Kaul,37.838,4,4,n,9.126,-0.094,0.256,0.904,92,25
2014,2014.51.1.4.7,Michael Hussey,Siddarth Kaul,37.615,4,4,n,11.569,-0.390,-0.061,1.448,14,18
2014,2014.51.1.5.1,Lendl Simmons,Shahbaz Nadeem,24.764,0,0,y,4.196,0.303,0.457,0.579,60,17
2014,2014.51.1.5.2,Michael Hussey,Shahbaz Nadeem,22.444,6,6,n,5.023,0.056,0.029,0.463,28,93
2014,2014.51.1.5.3,Michael Hussey,Shahbaz Nadeem,26.921,1,1,n,5.629,-0.129,0.192,0.695,34,47
2014,2014.51.1.5.4,Lendl Simmons,Shahbaz Nadeem,25.649,1,1,y,6.056,-0.293,0.130,0.644,67,44
2014,2014.51.1.5.5,Michael Hussey,Shahbaz Nadeem,25.166,1,1,n,7.615,-0.357,-0.312,0.590,14,26
2014,2014.51.1.5.6,Lendl Simmons,Shahbaz Nadeem,25.695,1,1,y,8.032,-0.016,0.319,0.789,63,24
2014,2014.51.1.6.1,Lendl Simmons,JP Duminy,26.119,2,2,y,6.725,-0.018,-0.258,0.626,29,57
2014,2014.51.1.6.2,Lendl Simmons,JP Duminy,25.878,1,1,y,4.785,-0.177,-0.362,0.456,76,73
2014,2014.51.1.6.3,Michael Hussey,JP Duminy,24.907,1,1,n,2.810,0.041,-0.065,0.592,77,55
2014,2014.51.1.6.4,Lendl Simmons,JP Duminy,26.309,0,0,y,7.097,-0.154,-0.529,0.773,36,27
2014,2014.51.1.6.5,Lendl Simmons,JP Duminy,25.787,1,1,y,2.945,0.055,-0.038,0.500,63,69
2014,2014.51.1.6.6,Michael Hussey,JP Duminy,-1.000,1,1,n,4.026,0.010,0.019,0.730,36,68
2014,2014.51.1.7.1,Michael Hussey,Imran Tahir,25.355,1,1,n,5.989,-0.061,0.016,0.652,26,42
2014,2014.51.1.7.2,Lendl Simmons,Imran Tahir,26.216,4,4,y,6.530,-0.261,-0.399,0.692,9,24
2014,2014.51.1.7.3,Lendl Simmons,Imran Tahir,22.651,0,1,y,1.189,-0.769,-0.937,0.399,5,5
2014,2014.51.1.7.4,Lendl Simmons,Imran Tahir,23.033,4,4,y,5.038,-0.259,-0.427,0.707,9,24
2014,2014.51.1.7.5,Lendl Simmons,Imran Tahir,26.231,2,2,y,7.061,-0.207,-0.391,0.691,10,35
2014,2014.51.1.7.6,Lendl Simmons,Imran Tahir,24.144,4,4,y,3.323,-0.080,-0.006,0.570,60,94
2014,2014.51.1.7.7,Lendl Simmons,Imran Tahir,23.308,0,0,y,4.057,-0.533,-0.760,0.702,0,0
2014,2014.51.1.8.1,Rohit Sharma,JP Duminy,-1.000,0,0,y,,,,,51,42
