YEAR,INNINGS_OVER_BALL,BATSMAN,BOWLER,BOWL_SPEED,CREDIT,DEBIT,IS_RHB,PITCHED_X,PITCHED_Y,STUMPS_Y,STUMPS_Z,LANDING_X,LANDING_Y
2013,2013.40.1.0.1,Abhinav Mukund,Ajit Chandila,24.095,1,1,n,4.602,0.288,0.172,0.575,28,60
2013,2013.40.1.0.2,Chris Gayle,Ajit Chandila,24.631,0,0,n,5.177,0.333,0.146,0.621,58,38
2013,2013.40.1.0.3,Chris Gayle,Ajit Chandila,-1.000,4,4,n,3.886,0.319,0.453,0.587,88,22
2013,2013.40.1.0.4,Chris Gayle,Ajit Chandila,22.995,4,4,n,4.093,0.208,0.052,0.656,40,92
2013,2013.40.1.0.5,Chris Gayle,Ajit Chandila,21.958,0,0,n,5.230,0.425,0.441,0.658,54,34
2013,2013.40.1.0.6,Chris Gayle,Ajit Chandila,21.422,4,4,n,4.866,0.145,-0.065,0.724,10,23
2013,2013.40.1.1.1,Abhinav Mukund,James Faulkner,37.749,1,1,n,8.251,0.450,0.742,0.861,68,15
2013,2013.40.1.1.2,Chris Gayle,James Faulkner,36.500,0,1,n,7.752,-0.010,-0.424,0.898,5,5
2013,2013.40.1.1.3,Chris Gayle,James Faulkner,-1.000,0,0,n,9.412,0.485,0.234,1.070,48,34
2013,2013.40.1.1.4,Chris Gayle,James Faulkner,36.659,4,4,n,11.286,0.433,0.492,1.693,18,77
2013,2013.40.1.1.5,Chris Gayle,James Faulkner,36.812,3,3,n,7.475,0.508,0.494,0.739,20,70
2013,2013.40.1.1.6,Abhinav Mukund,James Faulkner,37.145,0,0,n,4.220,0.453,0.471,0.484,38,37
2013,2013.40.1.1.7,Abhinav Mukund,James Faulkner,30.782,0,0,n,4.367,0.013,0.043,0.429,46,41
2013,2013.40.1.2.1,Chris Gayle,Shanthakumaran Sreesanth,38.393,0,0,n,8.680,-0.037,0.124,0.953,62,38
2013,2013.40.1.2.2,Chris Gayle,Shanthakumaran Sreesanth,39.178,4,4,n,6.378,0.172,0.374,0.872,52,94
2013,2013.40.1.2.3,Chris Gayle,Shanthakumaran Sreesanth,38.407,4,4,n,6.926,0.217,0.493,0.625,54,95
2013,2013.40.1.2.4,Chris Gayle,Shanthakumaran Sreesanth,38.859,0,0,n,3.653,-0.090,-0.066,0.377,43,47
2013,2013.40.1.2.5,Chris Gayle,Shanthakumaran Sreesanth,32.696,1,2,n,3.913,-0.220,-0.101,0.595,18,58
2013,2013.40.1.2.6,Abhinav Mukund,Shanthakumaran Sreesanth,37.551,1,1,n,6.239,0.328,0.657,0.702,52,54
2013,2013.40.1.2.7,Chris Gayle,Shanthakumaran Sreesanth,39.841,6,6,n,9.745,-0.044,0.213,1.166,9,68
2013,2013.40.1.3.1,Abhinav Mukund,Shane Watson,35.348,4,4,n,6.084,0.212,0.537,0.675,90,22
