YEAR,INNINGS_OVER_BALL,BATSMAN,BOWLER,BOWL_SPEED,CREDIT,DEBIT,IS_RHB,PITCHED_X,PITCHED_Y,STUMPS_Y,STUMPS_Z,LANDING_X,LANDING_Y
2017,2017.16.1.0.1,Dwayne Smith,Mitchell McClenaghan,35.812,0,1,y,8.216,0.301,0.530,0.945,5,5
2017,2017.16.1.0.2,Dwayne Smith,Mitchell McClenaghan,35.871,0,0,y,7.063,0.188,0.078,0.902,5,5
2017,2017.16.1.0.3,Dwayne Smith,Mitchell McClenaghan,37.268,0,0,y,7.925,-0.110,-0.656,1.030,0,0
2017,2017.16.1.0.4,Suresh Raina,Mitchell McClenaghan,36.332,1,1,n,-2.369,0.054,-0.107,0.437,42,8
2017,2017.16.1.0.5,Brendon McCullum,Mitchell McClenaghan,36.897,0,0,y,-2.418,-0.677,-0.554,0.443,36,40
2017,2017.16.1.0.6,Brendon McCullum,Mitchell McClenaghan,37.568,0,0,y,7.070,0.047,-0.118,0.861,54,42
2017,2017.16.1.0.7,Brendon McCullum,Mitchell McClenaghan,33.802,1,1,y,5.843,0.248,0.137,0.810,82,20
2017,2017.16.1.1.1,Brendon McCullum,Lasith Malinga,29.779,0,0,y,9.358,-0.337,-0.378,0.994,32,27
2017,2017.16.1.1.2,Brendon McCullum,Lasith Malinga,37.213,1,1,y,10.554,-0.025,-0.249,0.956,40,36
2017,2017.16.1.1.3,Suresh Raina,Lasith Malinga,36.498,0,0,n,9.964,0.118,0.293,0.935,70,31
2017,2017.16.1.1.4,Suresh Raina,Lasith Malinga,37.330,4,5,n,9.025,0.011,-0.117,0.851,39,11
2017,2017.16.1.1.5,Suresh Raina,Lasith Malinga,37.949,4,4,n,4.748,0.420,0.569,0.491,79,80
2017,2017.16.1.1.6,Suresh Raina,Lasith Malinga,36.417,1,1,n,9.336,-0.050,-0.039,1.078,22,21
2017,2017.16.1.1.7,Brendon McCullum,Lasith Malinga,33.777,1,1,y,5.874,-0.337,-0.430,0.589,31,75
2017,2017.16.1.2.1,Brendon McCullum,Mitchell McClenaghan,33.748,4,4,y,9.260,0.324,0.133,1.163,82,13
2017,2017.16.1.2.2,Brendon McCullum,Mitchell McClenaghan,34.102,1,1,y,8.416,0.264,0.083,0.938,39,37
2017,2017.16.1.2.3,Suresh Raina,Mitchell McClenaghan,38.019,1,1,n,7.995,0.250,0.105,0.853,44,20
2017,2017.16.1.2.4,Brendon McCullum,Mitchell McClenaghan,37.881,0,0,y,7.495,-0.020,-0.438,0.853,46,36
2017,2017.16.1.2.5,Brendon McCullum,Mitchell McClenaghan,37.987,0,0,y,4.345,0.120,-0.006,0.498,41,55
2017,2017.16.1.2.6,Brendon McCullum,Mitchell McClenaghan,33.108,0,0,y,11.824,0.284,-0.269,1.080,5,5
2017,2017.16.1.3.1,Suresh Raina,Harbhajan Singh,24.068,0,0,n,5.590,0.218,0.141,0.723,66,26
2017,2017.16.1.3.2,Suresh Raina,Harbhajan Singh,24.105,0,0,n,6.606,0.049,-0.029,0.806,62,51
2017,2017.16.1.3.3,Suresh Raina,Harbhajan Singh,26.637,1,1,n,5.853,0.282,0.159,0.825,68,27
2017,2017.16.1.3.4,Brendon McCullum,Harbhajan Singh,25.297,0,0,y,4.439,-0.458,-0.301,0.623,38,40
2017,2017.16.1.3.5,Brendon McCullum,Harbhajan Singh,27.450,1,1,y,4.539,-0.236,-0.038,0.430,66,84
2017,2017.16.1.3.6,Suresh Raina,Harbhajan Singh,24.215,1,1,n,6.398,0.039,-0.089,0.676,15,54
2017,2017.16.1.4.1,Suresh Raina,Jasprit Bumrah,38.391,0,0,n,6.121,-0.040,0.401,0.624,58,57
2017,2017.16.1.4.2,Suresh Raina,Jasprit Bumrah,39.566,1,1,n,6.230,-0.651,-0.512,0.610,10,35
2017,2017.16.1.4.3,Brendon McCullum,Jasprit Bumrah,39.619,0,0,y,7.247,-0.656,-0.467,0.764,5,5
2017,2017.16.1.4.4,Brendon McCullum,Jasprit Bumrah,38.978,4,4,y,7.479,-0.501,-0.064,0.777,44,94
2017,2017.16.1.4.5,Brendon McCullum,Jasprit Bumrah,39.749,0,0,y,5.589,-0.448,-0.232,0.628,5,5
2017,2017.16.1.4.6,Brendon McCullum,Jasprit Bumrah,40.349,2,2,y,4.790,-0.436,-0.267,0.531,29,72
2017,2017.16.1.5.1,Suresh Raina,Lasith Malinga,36.659,1,1,n,9.490,0.198,0.491,1.044,28,19
