YEAR,INNINGS_OVER_BALL,BATSMAN,BOWLER,BOWL_SPEED,CREDIT,DEBIT,IS_RHB,PITCHED_X,PITCHED_Y,STUMPS_Y,STUMPS_Z,LANDING_X,LANDING_Y
2015,2015.39.1.0.1,Mayank Agarwal,Lasith Malinga,37.043,0,0,y,7.551,-0.137,-0.391,0.763,48,26
2015,2015.39.1.0.2,JP Duminy,Lasith Malinga,37.927,0,0,n,-2.479,0.504,0.498,0.351,58,39
2015,2015.39.1.0.3,JP Duminy,Lasith Malinga,37.697,0,0,n,-0.162,0.437,0.433,0.064,66,38
2015,2015.39.1.0.4,JP Duminy,Lasith Malinga,37.319,4,4,n,12.063,-0.023,-0.001,1.653,9,22
2015,2015.39.1.0.5,JP Duminy,Lasith Malinga,36.921,0,0,n,5.202,-0.070,-0.168,0.453,5,5
2015,2015.39.1.0.6,JP Duminy,Lasith Malinga,37.024,0,0,n,7.836,0.275,0.331,0.730,63,27
2015,2015.39.1.1.1,Shreyas Iyer,Mitchell McClenaghan,37.196,1,1,y,7.993,-0.075,-0.530,0.965,22,18
2015,2015.39.1.1.2,JP Duminy,Mitchell McClenaghan,39.188,1,1,n,7.098,0.269,0.079,0.771,48,60
2015,2015.39.1.1.3,Shreyas Iyer,Mitchell McClenaghan,39.339,0,0,y,10.035,0.178,-0.193,1.331,50,30
2015,2015.39.1.1.4,Shreyas Iyer,Mitchell McClenaghan,39.104,0,0,y,3.944,-0.191,-0.405,0.513,42,39
2015,2015.39.1.1.5,Shreyas Iyer,Mitchell McClenaghan,39.458,0,0,y,6.618,-0.147,-0.688,0.663,44,39
2015,2015.39.1.1.6,Shreyas Iyer,Mitchell McClenaghan,37.111,0,1,y,12.767,0.275,-0.185,2.036,5,5
2015,2015.39.1.1.7,Shreyas Iyer,Mitchell McClenaghan,39.624,0,0,y,8.966,0.250,-0.221,1.158,5,5
2015,2015.39.1.2.1,JP Duminy,Vinay Kumar,36.456,0,0,n,7.868,-0.000,0.158,0.747,46,31
2015,2015.39.1.2.2,JP Duminy,Vinay Kumar,35.337,1,1,n,6.442,0.041,0.083,0.803,27,26
2015,2015.39.1.2.3,Shreyas Iyer,Vinay Kumar,36.266,0,0,y,7.566,-0.133,-0.205,0.760,42,33
2015,2015.39.1.2.4,Shreyas Iyer,Vinay Kumar,36.621,0,0,y,6.749,-0.143,-0.164,0.758,42,37
2015,2015.39.1.2.5,Shreyas Iyer,Vinay Kumar,35.566,1,1,y,9.078,-0.370,-0.441,1.079,34,34
2015,2015.39.1.2.6,JP Duminy,Vinay Kumar,36.248,6,6,n,7.270,-0.108,0.075,0.879,27,91
2015,2015.39.1.3.1,Shreyas Iyer,Mitchell McClenaghan,39.304,4,4,y,8.630,0.128,-0.086,0.959,95,54
2015,2015.39.1.3.2,Shreyas Iyer,Mitchell McClenaghan,39.297,4,4,y,5.372,-0.198,-0.575,0.639,6,27
2015,2015.39.1.3.3,Shreyas Iyer,Mitchell McClenaghan,39.512,0,0,y,8.866,0.058,-0.439,0.965,41,36
2015,2015.39.1.3.4,Shreyas Iyer,Mitchell McClenaghan,38.699,2,2,y,8.205,0.031,-0.591,0.993,16,43
2015,2015.39.1.3.5,Shreyas Iyer,Mitchell McClenaghan,38.621,0,0,y,7.400,0.095,-0.372,0.898,5,5
2015,2015.39.1.3.6,Shreyas Iyer,Mitchell McClenaghan,39.845,4,4,y,6.644,0.005,-0.348,0.680,62,92
2015,2015.39.1.4.1,JP Duminy,Vinay Kumar,35.351,1,1,n,9.178,-0.081,0.208,0.982,64,12
2015,2015.39.1.4.2,Shreyas Iyer,Vinay Kumar,36.847,0,0,y,8.004,-0.236,-0.208,0.782,59,35
2015,2015.39.1.4.3,Shreyas Iyer,Vinay Kumar,36.585,2,2,y,8.176,-0.344,-0.245,0.816,35,38
2015,2015.39.1.4.4,Shreyas Iyer,Vinay Kumar,36.088,1,1,y,6.453,-0.396,-0.485,0.865,36,37
2015,2015.39.1.4.5,JP Duminy,Vinay Kumar,35.136,6,6,n,3.366,-0.250,-0.262,0.499,19,76
2015,2015.39.1.4.6,JP Duminy,Vinay Kumar,37.038,4,4,n,7.373,-0.127,-0.012,0.872,47,92
2015,2015.39.1.5.1,Shreyas Iyer,Harbhajan Singh,24.888,0,0,y,5.141,-0.206,0.186,0.906,0,0
