YEAR,INNINGS_OVER_BALL,BATSMAN,BOWLER,BOWL_SPEED,CREDIT,DEBIT,IS_RHB,PITCHED_X,PITCHED_Y,STUMPS_Y,STUMPS_Z,LANDING_X,LANDING_Y
2015,2015.59.1.0.1,Chris Gayle,Ashish Nehra,35.897,0,0,n,7.469,0.422,0.572,0.801,5,5
2015,2015.59.1.0.2,Chris Gayle,Ashish Nehra,37.847,6,6,n,6.589,0.235,0.277,0.665,93,62
2015,2015.59.1.0.3,Chris Gayle,Ashish Nehra,37.907,0,0,n,5.629,0.413,0.444,0.555,5,5
2015,2015.59.1.0.4,Chris Gayle,Ashish Nehra,37.815,0,0,n,7.338,0.378,0.272,0.906,5,5
2015,2015.59.1.0.5,Chris Gayle,Ashish Nehra,36.234,0,0,n,8.329,0.459,0.553,0.808,59,35
2015,2015.59.1.0.6,Chris Gayle,Ashish Nehra,38.867,0,0,n,8.631,0.427,0.510,0.901,67,42
2015,2015.59.1.1.1,Virat Kohli,Ravichandran Ashwin,26.042,1,1,y,4.496,-0.029,-0.177,0.758,62,85
2015,2015.59.1.1.2,Chris Gayle,Ravichandran Ashwin,23.619,0,0,n,6.204,0.124,0.459,0.904,5,5
2015,2015.59.1.1.3,Chris Gayle,Ravichandran Ashwin,21.878,0,0,n,6.423,0.382,1.039,0.973,64,39
2015,2015.59.1.1.4,Chris Gayle,Ravichandran Ashwin,26.677,0,0,n,5.032,0.066,-0.237,0.701,35,37
2015,2015.59.1.1.5,Chris Gayle,Ravichandran Ashwin,24.651,4,4,n,3.892,-0.239,-0.299,0.782,33,6
2015,2015.59.1.1.6,Chris Gayle,Ravichandran Ashwin,24.053,0,0,n,4.513,0.011,0.256,0.850,60,21
2015,2015.59.1.2.1,Virat Kohli,Ashish Nehra,38.500,0,0,y,6.395,0.118,-0.090,0.560,68,39
2015,2015.59.1.2.2,Virat Kohli,Ashish Nehra,38.491,0,0,y,8.701,0.216,0.022,0.825,69,40
2015,2015.59.1.2.3,Virat Kohli,Ashish Nehra,36.016,0,0,y,8.060,0.163,-0.231,0.795,34,28
2015,2015.59.1.2.4,Virat Kohli,Ashish Nehra,35.957,4,4,y,8.969,0.102,-0.377,1.001,90,70
2015,2015.59.1.2.5,Virat Kohli,Ashish Nehra,38.357,6,6,y,6.836,0.112,-0.106,0.784,34,93
2015,2015.59.1.2.6,Virat Kohli,Ashish Nehra,38.121,0,0,y,7.871,0.193,-0.010,0.818,34,28
2015,2015.59.1.3.1,Chris Gayle,Ravichandran Ashwin,24.163,1,1,n,3.875,0.134,0.143,0.606,70,79
2015,2015.59.1.3.2,Virat Kohli,Ravichandran Ashwin,25.601,1,1,y,2.893,-0.111,-0.191,0.477,72,80
2015,2015.59.1.3.3,Chris Gayle,Ravichandran Ashwin,23.253,0,0,n,4.569,0.055,0.420,0.917,5,5
2015,2015.59.1.3.4,Chris Gayle,Ravichandran Ashwin,25.459,0,0,n,6.716,0.262,0.126,0.794,50,45
2015,2015.59.1.3.5,Chris Gayle,Ravichandran Ashwin,-1.000,0,0,n,4.781,-0.060,0.056,0.697,53,39
2015,2015.59.1.3.6,Chris Gayle,Ravichandran Ashwin,23.018,0,0,n,5.688,0.051,0.535,0.918,5,5
2015,2015.59.1.4.1,Virat Kohli,Ashish Nehra,39.105,0,0,y,9.249,0.384,0.303,0.949,0,0
2015,2015.59.1.4.2,AB de Villiers,Ashish Nehra,36.093,1,1,y,8.970,0.240,-0.052,1.035,88,25
