YEAR,INNINGS_OVER_BALL,BATSMAN,BOWLER,BOWL_SPEED,CREDIT,DEBIT,IS_RHB,PITCHED_X,PITCHED_Y,STUMPS_Y,STUMPS_Z,LANDING_X,LANDING_Y
2012,2012.28.1.0.1,James Franklin,Praveen Kumar,35.563,0,0,y,5.676,-0.111,0.421,0.601,5,5
2012,2012.28.1.0.2,James Franklin,Praveen Kumar,34.752,0,0,y,6.238,-0.072,0.457,0.714,5,5
2012,2012.28.1.0.3,James Franklin,Praveen Kumar,34.126,0,0,y,7.296,-0.101,0.559,0.890,5,5
2012,2012.28.1.0.4,James Franklin,Praveen Kumar,35.038,0,0,y,7.826,-0.010,0.672,0.795,5,5
2012,2012.28.1.0.5,James Franklin,Praveen Kumar,35.083,0,0,y,6.719,0.204,0.257,0.614,68,27
2012,2012.28.1.0.6,James Franklin,Praveen Kumar,35.346,0,0,y,6.136,0.005,0.562,0.659,5,5
2012,2012.28.1.1.1,Sachin Tendulkar,Bhargav Bhatt,-1.000,0,0,y,5.776,-0.213,-0.254,0.915,41,37
2012,2012.28.1.1.2,Sachin Tendulkar,Bhargav Bhatt,24.854,1,1,y,5.584,-0.342,-0.488,0.743,38,22
2012,2012.28.1.1.3,James Franklin,Bhargav Bhatt,23.451,1,1,y,7.147,0.061,0.161,0.808,20,44
2012,2012.28.1.1.4,Sachin Tendulkar,Bhargav Bhatt,22.897,0,0,y,4.453,-0.013,-0.309,0.869,5,5
2012,2012.28.1.1.5,Sachin Tendulkar,Bhargav Bhatt,24.369,0,0,y,5.220,-0.282,-0.310,0.697,33,44
2012,2012.28.1.1.6,Sachin Tendulkar,Bhargav Bhatt,24.399,1,1,y,6.156,0.038,0.247,0.673,63,22
2012,2012.28.1.2.1,Sachin Tendulkar,Praveen Kumar,35.063,0,0,y,6.836,-0.181,-0.033,0.667,70,39
2012,2012.28.1.2.2,Sachin Tendulkar,Praveen Kumar,35.642,4,4,y,6.283,-0.171,0.098,0.733,91,27
2012,2012.28.1.2.3,Sachin Tendulkar,Praveen Kumar,34.953,0,0,y,7.185,-0.421,0.077,0.641,5,5
2012,2012.28.1.2.4,James Franklin,Praveen Kumar,35.578,0,0,y,5.364,0.217,0.762,0.597,68,45
2012,2012.28.1.2.5,James Franklin,Praveen Kumar,35.587,1,1,y,6.565,-0.121,0.113,0.629,48,61
2012,2012.28.1.2.6,Sachin Tendulkar,Praveen Kumar,34.139,2,2,y,8.541,-0.448,-0.380,0.770,15,35
2012,2012.28.1.3.1,James Franklin,Bhargav Bhatt,23.869,0,0,y,6.599,0.235,0.703,0.797,70,30
2012,2012.28.1.3.2,James Franklin,Bhargav Bhatt,25.833,1,1,y,0.920,0.355,0.423,0.198,32,83
2012,2012.28.1.3.3,Sachin Tendulkar,Bhargav Bhatt,24.103,1,1,y,5.124,0.205,0.245,0.675,67,29
2012,2012.28.1.3.4,James Franklin,Bhargav Bhatt,23.554,4,4,y,5.599,0.107,-0.083,0.734,9,32
2012,2012.28.1.3.5,James Franklin,Bhargav Bhatt,23.443,4,4,y,6.079,-0.005,-0.069,0.963,8,33
2012,2012.28.1.3.6,James Franklin,Bhargav Bhatt,25.552,1,1,y,6.417,0.186,0.158,0.905,14,39
2012,2012.28.1.4.1,James Franklin,Parvinder Awana,36.427,1,1,y,5.639,0.186,0.563,0.577,54,64
2012,2012.28.1.4.2,Sachin Tendulkar,Parvinder Awana,38.078,0,0,y,8.635,-0.466,-0.340,0.820,30,44
2012,2012.28.1.4.3,Sachin Tendulkar,Parvinder Awana,37.429,1,1,y,9.264,-0.348,-0.276,1.029,90,26
2012,2012.28.1.4.4,James Franklin,Parvinder Awana,38.143,0,0,y,8.260,-0.031,0.400,0.802,66,28
2012,2012.28.1.4.5,James Franklin,Parvinder Awana,35.744,4,4,y,9.499,-0.096,0.449,1.126,93,26
2012,2012.28.1.4.6,James Franklin,Parvinder Awana,38.008,0,0,y,7.586,0.042,0.375,0.622,51,39
2012,2012.28.1.5.1,Sachin Tendulkar,Azhar Mahmood,34.274,0,0,y,8.123,-0.513,-0.452,0.878,32,30
2012,2012.28.1.5.2,Sachin Tendulkar,Azhar Mahmood,35.011,1,1,y,8.531,-0.249,-0.043,0.917,87,32
2012,2012.28.1.5.3,James Franklin,Azhar Mahmood,35.462,1,1,y,6.416,0.085,0.380,0.689,56,60
2012,2012.28.1.5.4,Sachin Tendulkar,Azhar Mahmood,35.202,4,4,y,7.621,-0.418,-0.408,0.934,31,9
2012,2012.28.1.5.5,Sachin Tendulkar,Azhar Mahmood,27.591,4,4,y,5.917,-0.384,-0.358,0.757,61,93
2012,2012.28.1.5.6,Sachin Tendulkar,Azhar Mahmood,34.975,0,1,y,13.064,-0.517,-0.211,1.895,5,5
2012,2012.28.1.5.7,Sachin Tendulkar,Azhar Mahmood,35.314,0,0,y,5.323,-0.579,-0.566,0.485,48,61
2012,2012.28.1.6.1,James Franklin,Piyush Chawla,23.552,1,1,y,2.936,0.002,0.113,0.738,39,81
2012,2012.28.1.6.2,Sachin Tendulkar,Piyush Chawla,22.984,1,1,y,4.669,-0.156,-0.249,0.659,79,51
2012,2012.28.1.6.3,James Franklin,Piyush Chawla,24.518,0,0,y,5.308,0.158,0.529,0.529,5,5
2012,2012.28.1.6.4,James Franklin,Piyush Chawla,24.670,1,1,y,4.611,0.039,0.268,0.610,43,86
2012,2012.28.1.6.5,Sachin Tendulkar,Piyush Chawla,22.841,0,0,y,5.011,-0.350,-0.659,0.736,31,39
2012,2012.28.1.6.6,Sachin Tendulkar,Piyush Chawla,24.315,0,0,y,5.172,-0.434,-0.209,0.667,36,25
2012,2012.28.1.7.1,James Franklin,Azhar Mahmood,34.668,1,1,y,5.223,-0.154,-0.019,0.567,17,47
2012,2012.28.1.7.2,Sachin Tendulkar,Azhar Mahmood,34.627,1,1,y,8.442,-0.403,-0.106,1.000,58,22
2012,2012.28.1.7.3,James Franklin,Azhar Mahmood,35.361,4,4,y,8.082,-0.052,0.202,0.955,10,56
2012,2012.28.1.7.4,James Franklin,Azhar Mahmood,32.591,0,0,y,7.841,0.157,0.736,0.977,5,5
2012,2012.28.1.7.5,James Franklin,Azhar Mahmood,34.249,1,1,y,8.646,0.090,0.708,0.886,88,33
2012,2012.28.1.7.6,Sachin Tendulkar,Azhar Mahmood,35.299,1,1,y,4.949,-0.368,-0.268,0.567,41,87
2012,2012.28.1.8.1,Sachin Tendulkar,Piyush Chawla,22.910,1,1,y,4.761,0.016,-0.050,0.716,67,30
2012,2012.28.1.8.2,Rohit Sharma,Piyush Chawla,22.538,0,0,y,3.157,0.003,-0.151,0.562,32,43
2012,2012.28.1.8.3,Rohit Sharma,Piyush Chawla,23.381,1,1,y,3.157,0.003,-0.151,0.562,60,80
2012,2012.28.1.8.4,James Franklin,Piyush Chawla,24.127,2,2,y,5.130,0.144,0.445,0.709,25,17
2012,2012.28.1.8.5,James Franklin,Piyush Chawla,23.736,1,1,y,3.246,0.750,0.834,0.510,83,57
2012,2012.28.1.8.6,Rohit Sharma,Piyush Chawla,23.027,1,1,y,4.109,-0.301,-0.578,0.716,18,36
2012,2012.28.1.9.1,Rohit Sharma,Parvinder Awana,37.195,0,0,y,6.913,-0.265,-0.070,0.831,50,42
