YEAR,INNINGS_OVER_BALL,BATSMAN,BOWLER,BOWL_SPEED,CREDIT,DEBIT,IS_RHB,PITCHED_X,PITCHED_Y,STUMPS_Y,STUMPS_Z,LANDING_X,LANDING_Y
2014,2014.2.1.0.1,Mayank Agarwal,Mitchell Starc,38.954,0,0,y,6.948,-0.355,-0.501,0.594,34,36
2014,2014.2.1.0.2,Mayank Agarwal,Mitchell Starc,40.025,0,1,y,5.107,-0.721,-1.049,0.536,5,5
2014,2014.2.1.0.3,Mayank Agarwal,Mitchell Starc,-1.000,2,2,y,,,,,20,15
2014,2014.2.1.0.4,Mayank Agarwal,Mitchell Starc,-1.000,0,0,y,,,,,32,36
2014,2014.2.1.0.5,Mayank Agarwal,Mitchell Starc,39.578,1,1,y,4.792,-0.012,-0.063,0.288,72,34
2014,2014.2.1.0.6,Murali Vijay,Mitchell Starc,39.222,0,0,y,10.948,0.038,-0.047,1.150,58,38
2014,2014.2.1.0.7,Murali Vijay,Mitchell Starc,-1.000,0,0,y,,,,,56,38
2014,2014.2.1.1.1,Mayank Agarwal,Albie Morkel,36.712,1,1,y,11.487,-0.396,0.055,1.190,85,38
2014,2014.2.1.1.2,Murali Vijay,Albie Morkel,37.214,0,0,y,7.458,-0.534,-0.811,0.582,5,5
2014,2014.2.1.1.3,Murali Vijay,Albie Morkel,36.946,1,1,y,9.088,-0.243,-0.041,0.931,80,35
2014,2014.2.1.1.4,Mayank Agarwal,Albie Morkel,38.240,0,0,y,10.186,-0.519,-0.153,1.322,61,52
2014,2014.2.1.1.5,Mayank Agarwal,Albie Morkel,36.674,1,1,y,9.344,-0.400,-0.311,0.995,38,28
2014,2014.2.1.1.6,Murali Vijay,Albie Morkel,37.794,0,0,y,7.359,-0.351,-0.304,0.688,35,30
2014,2014.2.1.2.1,Mayank Agarwal,Mitchell Starc,39.891,1,1,y,7.436,-0.035,-0.267,0.810,48,27
2014,2014.2.1.2.2,Murali Vijay,Mitchell Starc,39.248,6,6,y,5.336,0.033,0.018,0.515,95,39
2014,2014.2.1.2.3,Murali Vijay,Mitchell Starc,40.367,0,0,y,6.158,-0.379,-0.631,0.703,5,5
2014,2014.2.1.2.4,Murali Vijay,Mitchell Starc,-1.000,1,1,y,,,,,68,33
2014,2014.2.1.2.5,Mayank Agarwal,Mitchell Starc,39.169,0,0,y,9.311,-0.236,-0.590,1.351,5,5
2014,2014.2.1.2.6,Mayank Agarwal,Mitchell Starc,38.893,0,0,y,11.766,0.138,-0.181,1.459,0,0
2014,2014.2.1.3.1,Murali Vijay,Albie Morkel,-1.000,0,0,y,,,,,47,34
2014,2014.2.1.3.2,Murali Vijay,Albie Morkel,37.526,1,1,y,7.680,-0.163,0.100,0.497,86,35
2014,2014.2.1.3.3,Dinesh Karthik,Albie Morkel,37.847,0,0,y,7.910,-0.351,-0.507,0.969,0,0
