YEAR,INNINGS_OVER_BALL,BATSMAN,BOWLER,BOWL_SPEED,CREDIT,DEBIT,IS_RHB,PITCHED_X,PITCHED_Y,STUMPS_Y,STUMPS_Z,LANDING_X,LANDING_Y
2015,2015.24.1.0.1,Dwayne Smith,Karanveer Singh,-1.000,4,4,y,4.699,-0.535,-0.370,0.662,14,69
2015,2015.24.1.0.2,Dwayne Smith,Karanveer Singh,-1.000,0,0,y,5.113,-0.072,-0.171,0.881,34,31
2015,2015.24.1.0.3,Dwayne Smith,Karanveer Singh,22.575,0,0,y,5.593,-0.037,-0.340,0.789,5,5
2015,2015.24.1.0.4,Dwayne Smith,Karanveer Singh,25.078,0,0,y,5.157,-0.002,-0.016,0.795,41,36
2015,2015.24.1.0.5,Dwayne Smith,Karanveer Singh,21.493,0,0,y,5.760,-0.368,-0.941,0.765,5,5
2015,2015.24.1.0.6,Dwayne Smith,Karanveer Singh,24.411,0,0,y,6.542,-0.118,-0.237,0.791,44,39
2015,2015.24.1.1.1,Brendon McCullum,Sandeep Sharma,35.449,4,4,y,6.877,-0.496,-0.376,0.927,38,6
2015,2015.24.1.1.2,Brendon McCullum,Sandeep Sharma,34.511,0,0,y,7.321,-0.479,-0.509,0.654,5,5
2015,2015.24.1.1.3,Brendon McCullum,Sandeep Sharma,35.569,0,0,y,8.984,-0.172,-0.153,0.700,40,40
2015,2015.24.1.1.4,Brendon McCullum,Sandeep Sharma,36.100,0,0,y,8.198,-0.148,0.262,0.760,56,24
2015,2015.24.1.1.5,Brendon McCullum,Sandeep Sharma,36.771,2,2,y,6.860,-0.382,-0.337,0.640,15,59
2015,2015.24.1.1.6,Brendon McCullum,Sandeep Sharma,36.308,4,4,y,6.400,-0.523,-0.597,0.750,16,73
2015,2015.24.1.2.1,Dwayne Smith,Karanveer Singh,22.408,0,0,y,5.805,-0.250,-0.465,0.774,33,31
2015,2015.24.1.2.2,Dwayne Smith,Karanveer Singh,24.611,4,4,y,5.910,-0.467,-0.720,0.738,7,49
2015,2015.24.1.2.3,Dwayne Smith,Karanveer Singh,22.754,6,6,y,3.099,-0.542,-0.759,0.659,40,95
2015,2015.24.1.2.4,Dwayne Smith,Karanveer Singh,22.446,6,6,y,2.928,-0.364,-0.556,0.675,65,95
2015,2015.24.1.2.5,Dwayne Smith,Karanveer Singh,23.050,2,2,y,5.374,-0.345,-0.661,0.644,14,22
2015,2015.24.1.2.6,Dwayne Smith,Karanveer Singh,25.489,4,4,y,7.164,-0.073,-0.044,0.845,96,46
2015,2015.24.1.3.1,Brendon McCullum,Sandeep Sharma,36.969,0,0,y,8.310,-0.260,-0.223,0.721,31,46
2015,2015.24.1.3.2,Brendon McCullum,Sandeep Sharma,38.011,4,4,y,8.019,-0.309,-0.350,0.816,18,12
2015,2015.24.1.3.3,Brendon McCullum,Sandeep Sharma,36.835,0,0,y,7.366,-0.365,-0.417,0.752,44,20
2015,2015.24.1.3.4,Brendon McCullum,Sandeep Sharma,36.754,0,0,y,7.881,-0.176,-0.079,0.826,45,41
2015,2015.24.1.3.5,Brendon McCullum,Sandeep Sharma,37.292,6,6,y,9.339,-0.266,-0.282,1.014,94,46
2015,2015.24.1.3.6,Brendon McCullum,Sandeep Sharma,37.183,1,1,y,5.680,-0.280,-0.313,0.563,14,57
2015,2015.24.1.4.1,Brendon McCullum,Anureet Singh,36.352,2,2,y,7.211,-0.127,0.072,0.793,65,81
2015,2015.24.1.4.2,Brendon McCullum,Anureet Singh,36.135,0,0,y,7.547,-0.271,-0.249,0.803,36,34
2015,2015.24.1.4.3,Brendon McCullum,Anureet Singh,35.154,1,1,y,7.696,-0.063,0.182,0.886,88,41
2015,2015.24.1.4.4,Dwayne Smith,Anureet Singh,35.961,0,0,y,9.384,-0.036,0.452,1.048,0,0
2015,2015.24.1.4.5,Suresh Raina,Anureet Singh,36.244,0,0,n,7.244,0.043,0.481,0.896,5,5
2015,2015.24.1.4.6,Suresh Raina,Anureet Singh,35.700,1,1,n,7.030,-0.076,0.142,0.884,30,42
2015,2015.24.1.5.1,Suresh Raina,Mitchell Johnson,37.697,1,1,n,8.970,0.413,0.383,0.970,74,14
2015,2015.24.1.5.2,Brendon McCullum,Mitchell Johnson,40.683,0,0,y,7.427,0.176,0.040,0.738,52,38
2015,2015.24.1.5.3,Brendon McCullum,Mitchell Johnson,39.830,0,0,y,7.427,0.176,0.166,0.857,56,34
2015,2015.24.1.5.4,Brendon McCullum,Mitchell Johnson,-1.000,0,1,y,7.427,0.176,0.166,0.857,5,5
2015,2015.24.1.5.5,Brendon McCullum,Mitchell Johnson,-1.000,0,0,y,9.233,-0.032,-0.393,0.984,38,29
2015,2015.24.1.5.6,Brendon McCullum,Mitchell Johnson,33.470,0,0,y,7.215,0.062,-0.343,0.885,5,5
2015,2015.24.1.5.7,Brendon McCullum,Mitchell Johnson,38.534,1,1,y,7.210,0.061,-0.340,0.894,70,23
2015,2015.24.1.6.1,Brendon McCullum,Anureet Singh,36.101,1,1,y,-1.429,-0.077,-0.069,0.215,39,84
2015,2015.24.1.6.2,Suresh Raina,Anureet Singh,35.061,1,1,n,8.053,-0.167,-0.029,1.053,22,19
2015,2015.24.1.6.3,Brendon McCullum,Anureet Singh,34.645,0,5,y,13.132,-0.325,0.455,1.873,5,5
2015,2015.24.1.6.4,Brendon McCullum,Anureet Singh,37.362,1,1,y,2.370,-0.005,0.011,0.217,60,80
2015,2015.24.1.6.5,Suresh Raina,Anureet Singh,-1.000,0,1,n,13.354,-0.281,0.251,2.377,5,5
2015,2015.24.1.6.6,Suresh Raina,Anureet Singh,36.760,4,4,n,7.698,-0.272,-0.186,0.823,16,70
2015,2015.24.1.6.7,Suresh Raina,Anureet Singh,35.410,1,1,n,0.252,0.410,0.419,0.050,73,10
2015,2015.24.1.6.8,Brendon McCullum,Anureet Singh,37.648,6,6,y,5.035,-0.064,-0.181,0.802,40,96
2015,2015.24.1.7.1,Suresh Raina,Sandeep Sharma,-1.000,0,0,n,0.011,0.002,0.002,0.038,5,5
2015,2015.24.1.7.2,Suresh Raina,Sandeep Sharma,36.900,0,0,n,1.805,0.429,0.512,0.205,5,5
2015,2015.24.1.7.3,Suresh Raina,Sandeep Sharma,36.786,1,1,n,-1.189,0.566,0.512,0.217,89,43
2015,2015.24.1.7.4,Brendon McCullum,Sandeep Sharma,31.811,2,2,y,8.387,-0.237,-0.141,0.893,37,14
2015,2015.24.1.7.5,Brendon McCullum,Sandeep Sharma,39.154,4,4,y,2.846,-0.432,-0.486,0.400,35,5
2015,2015.24.1.7.6,Brendon McCullum,Sandeep Sharma,37.026,0,0,y,0.673,-0.186,-0.193,0.113,31,42
2015,2015.24.1.8.1,Suresh Raina,Axar Patel,27.002,1,1,n,5.967,-0.089,0.248,0.742,25,62
2015,2015.24.1.8.2,Brendon McCullum,Axar Patel,26.055,0,0,y,4.748,0.011,0.199,0.644,47,42
