YEAR,INNINGS_OVER_BALL,BATSMAN,BOWLER,BOWL_SPEED,CREDIT,DEBIT,IS_RHB,PITCHED_X,PITCHED_Y,STUMPS_Y,STUMPS_Z,LANDING_X,LANDING_Y
2017,2017.27.1.0.1,Sunil Narine,Samuel Badree,25.638,0,0,n,5.272,0.207,0.384,0.894,5,5
2017,2017.27.1.0.2,Sunil Narine,Samuel Badree,26.178,4,4,n,3.356,0.361,0.490,0.467,86,71
2017,2017.27.1.0.3,Sunil Narine,Samuel Badree,26.661,4,4,n,5.127,0.064,0.032,0.547,51,96
2017,2017.27.1.0.4,Sunil Narine,Samuel Badree,25.805,4,4,n,4.104,0.388,0.484,0.564,89,64
2017,2017.27.1.0.5,Sunil Narine,Samuel Badree,26.766,6,6,n,4.455,0.181,0.165,0.601,40,95
2017,2017.27.1.0.6,Sunil Narine,Samuel Badree,26.052,0,0,n,6.064,0.398,0.694,0.697,37,34
2017,2017.27.1.1.1,Gautam Gambhir,Tymal Mills,38.901,0,0,n,10.877,0.586,-0.057,1.498,61,31
2017,2017.27.1.1.2,Gautam Gambhir,Tymal Mills,39.487,0,0,n,9.736,0.720,0.754,1.124,5,5
2017,2017.27.1.1.3,Gautam Gambhir,Tymal Mills,39.211,0,1,n,12.707,0.538,-0.229,2.144,5,5
2017,2017.27.1.1.4,Gautam Gambhir,Tymal Mills,38.426,0,0,n,-1.491,0.023,0.092,0.274,47,39
2017,2017.27.1.1.5,Gautam Gambhir,Tymal Mills,39.786,0,0,n,10.625,0.501,-0.006,1.291,37,35
2017,2017.27.1.1.6,Gautam Gambhir,Tymal Mills,37.889,6,6,n,12.368,0.792,0.700,2.095,62,6
2017,2017.27.1.1.7,Gautam Gambhir,Tymal Mills,27.716,0,0,n,0.124,0.547,0.546,0.059,66,35
2017,2017.27.1.2.1,Sunil Narine,Sreenath Arvind,37.669,0,0,n,7.076,0.309,0.305,0.759,5,5
2017,2017.27.1.2.2,Sunil Narine,Sreenath Arvind,35.942,1,1,n,6.874,0.232,-0.041,0.761,38,74
2017,2017.27.1.2.3,Gautam Gambhir,Sreenath Arvind,36.782,4,4,n,8.243,0.522,0.644,0.823,73,9
2017,2017.27.1.2.4,Gautam Gambhir,Sreenath Arvind,36.656,1,1,n,7.099,0.370,0.314,1.026,70,17
2017,2017.27.1.2.5,Sunil Narine,Sreenath Arvind,36.359,4,4,n,9.885,0.398,0.452,1.055,44,93
2017,2017.27.1.2.6,Sunil Narine,Sreenath Arvind,38.042,4,4,n,9.197,0.392,0.029,0.969,94,48
2017,2017.27.1.3.1,Gautam Gambhir,Tymal Mills,39.513,2,2,n,5.801,0.298,0.009,0.648,24,32
2017,2017.27.1.3.2,Gautam Gambhir,Tymal Mills,37.601,1,1,n,9.595,0.589,0.240,1.080,87,30
2017,2017.27.1.3.3,Sunil Narine,Tymal Mills,39.926,0,5,n,4.533,-0.132,-0.491,0.522,47,6
2017,2017.27.1.3.4,Sunil Narine,Tymal Mills,37.646,1,1,n,6.800,0.041,-0.331,0.828,16,22
2017,2017.27.1.3.5,Gautam Gambhir,Tymal Mills,38.981,0,0,n,8.109,0.397,0.114,1.065,0,0
2017,2017.27.1.3.6,Robin Uthappa,Tymal Mills,-1.000,4,4,y,4.002,-0.024,-0.257,0.467,48,94
2017,2017.27.1.3.7,Robin Uthappa,Tymal Mills,-1.000,0,0,y,,,,,39,37
2017,2017.27.1.4.1,Sunil Narine,Sreenath Arvind,36.636,0,0,n,6.463,0.684,0.668,0.768,5,5
2017,2017.27.1.4.2,Sunil Narine,Sreenath Arvind,36.165,1,1,n,0.152,-0.096,-0.101,0.057,44,81
2017,2017.27.1.4.3,Robin Uthappa,Sreenath Arvind,36.543,1,1,y,8.849,0.149,-0.331,0.980,38,33
2017,2017.27.1.4.4,Sunil Narine,Sreenath Arvind,36.567,1,1,n,8.779,0.729,0.697,0.858,67,47
2017,2017.27.1.4.5,Robin Uthappa,Sreenath Arvind,37.088,1,1,y,6.037,0.044,-0.083,0.739,85,37
2017,2017.27.1.4.6,Sunil Narine,Sreenath Arvind,37.964,0,0,n,2.628,0.119,0.041,0.359,53,40
2017,2017.27.1.5.1,Robin Uthappa,Stuart Binny,35.852,4,4,y,7.874,-0.205,0.049,0.720,92,64
2017,2017.27.1.5.2,Robin Uthappa,Stuart Binny,34.986,1,1,y,9.651,-0.322,-0.161,1.008,46,58
2017,2017.27.1.5.3,Sunil Narine,Stuart Binny,36.969,4,4,n,3.753,0.500,0.905,0.604,88,18
2017,2017.27.1.5.4,Sunil Narine,Stuart Binny,32.884,0,0,n,10.065,-0.344,-0.055,1.193,0,0
2017,2017.27.1.5.5,Robin Uthappa,Stuart Binny,35.601,0,0,y,6.185,-0.385,-0.377,0.702,38,42
2017,2017.27.1.5.6,Robin Uthappa,Stuart Binny,35.154,0,0,y,6.432,-0.469,-0.159,0.638,49,38
2017,2017.27.1.6.1,Manish Pandey,Samuel Badree,23.558,1,1,y,5.765,-0.341,-0.185,0.708,14,36
2017,2017.27.1.6.2,Robin Uthappa,Samuel Badree,26.249,0,0,y,3.827,0.016,0.057,0.642,0,0
2017,2017.27.1.6.3,Yusuf Pathan,Samuel Badree,23.860,1,1,y,3.786,-0.326,-0.090,0.648,61,66
2017,2017.27.1.6.4,Manish Pandey,Samuel Badree,26.775,0,0,y,5.620,-0.162,-0.172,0.594,54,38
2017,2017.27.1.6.5,Manish Pandey,Samuel Badree,25.686,1,1,y,3.526,0.084,0.201,0.457,70,72
2017,2017.27.1.6.6,Yusuf Pathan,Samuel Badree,26.594,0,0,y,6.576,-0.166,-0.154,0.623,49,37
2017,2017.27.1.7.1,Manish Pandey,Yuzvendra Chahal,25.716,1,1,y,6.349,-0.101,0.072,0.668,55,77
2017,2017.27.1.7.2,Yusuf Pathan,Yuzvendra Chahal,23.078,0,0,y,4.771,-0.215,-0.404,0.765,5,5
2017,2017.27.1.7.3,Yusuf Pathan,Yuzvendra Chahal,22.173,1,1,y,5.225,-0.166,-0.343,0.471,90,33
2017,2017.27.1.7.4,Manish Pandey,Yuzvendra Chahal,24.434,1,1,y,5.608,-0.221,-0.285,0.670,12,36
2017,2017.27.1.7.5,Yusuf Pathan,Yuzvendra Chahal,24.391,1,1,y,3.971,-0.220,-0.282,0.601,66,27
2017,2017.27.1.7.6,Manish Pandey,Yuzvendra Chahal,24.531,1,1,y,3.822,-0.096,-0.074,0.501,36,77
2017,2017.27.1.8.1,Manish Pandey,Samuel Badree,25.981,1,1,y,3.867,-0.056,0.006,0.491,60,65
2017,2017.27.1.8.2,Yusuf Pathan,Samuel Badree,25.903,2,2,y,4.645,-0.063,0.051,0.524,78,40
2017,2017.27.1.8.3,Yusuf Pathan,Samuel Badree,26.247,1,1,y,6.085,-0.393,-0.487,0.560,42,23
2017,2017.27.1.8.4,Manish Pandey,Samuel Badree,26.311,0,0,y,6.168,-0.140,-0.112,0.740,48,40
2017,2017.27.1.8.5,Manish Pandey,Samuel Badree,24.569,0,0,y,5.291,-0.069,0.240,0.615,5,5
2017,2017.27.1.8.6,Manish Pandey,Samuel Badree,25.862,2,2,y,6.319,-0.404,-0.604,0.620,23,21
2017,2017.27.1.9.1,Yusuf Pathan,Yuzvendra Chahal,24.486,2,2,y,3.124,0.096,0.033,0.528,76,56
2017,2017.27.1.9.2,Yusuf Pathan,Yuzvendra Chahal,21.718,0,1,y,4.555,0.416,0.706,0.634,0,0
2017,2017.27.1.9.3,Suryakumar Yadav,Yuzvendra Chahal,23.592,1,1,y,3.430,-0.152,0.002,0.621,82,40
2017,2017.27.1.9.4,Manish Pandey,Yuzvendra Chahal,23.358,1,1,y,2.405,0.351,0.439,0.494,80,43
2017,2017.27.1.9.5,Suryakumar Yadav,Yuzvendra Chahal,24.502,1,1,y,1.810,-0.050,0.348,0.284,44,81
2017,2017.27.1.9.6,Manish Pandey,Yuzvendra Chahal,24.851,1,1,y,5.664,-0.097,-0.377,0.884,23,25
2017,2017.27.1.9.7,Suryakumar Yadav,Yuzvendra Chahal,21.475,1,1,y,5.012,-0.147,-0.171,0.816,38,29
2017,2017.27.1.10.1,Suryakumar Yadav,Samuel Badree,23.916,0,0,y,4.924,-0.130,0.068,0.738,52,42
2017,2017.27.1.10.2,Suryakumar Yadav,Samuel Badree,22.128,0,0,y,5.674,0.140,0.305,0.696,5,5
2017,2017.27.1.10.3,Suryakumar Yadav,Samuel Badree,26.000,1,1,y,3.713,0.044,0.285,0.690,62,78
2017,2017.27.1.10.4,Manish Pandey,Samuel Badree,23.372,0,0,y,4.713,-0.213,-0.027,0.574,56,46
2017,2017.27.1.10.5,Manish Pandey,Samuel Badree,26.325,4,4,y,5.518,-0.655,-0.919,0.635,16,17
2017,2017.27.1.10.6,Manish Pandey,Samuel Badree,24.008,1,1,y,5.456,-0.119,-0.130,0.832,77,25
2017,2017.27.1.11.1,Manish Pandey,Yuzvendra Chahal,25.164,0,0,y,1.682,0.196,0.048,0.056,63,42
2017,2017.27.1.11.2,Colin de Grandhomme,Yuzvendra Chahal,22.781,0,0,y,2.444,-0.143,-0.095,0.537,49,39
2017,2017.27.1.11.3,Colin de Grandhomme,Yuzvendra Chahal,22.635,0,0,y,4.178,-0.097,-0.544,0.880,0,0
2017,2017.27.1.11.4,Chris Woakes,Yuzvendra Chahal,24.335,0,0,y,4.045,-0.110,0.037,0.740,50,36
2017,2017.27.1.11.5,Chris Woakes,Yuzvendra Chahal,23.891,0,0,y,5.138,-0.396,-0.224,0.750,5,5
2017,2017.27.1.11.6,Chris Woakes,Yuzvendra Chahal,24.008,1,1,y,3.959,-0.078,-0.195,0.912,35,35
2017,2017.27.1.12.1,Chris Woakes,Pawan Negi,24.263,0,0,y,2.503,-0.374,-0.473,0.466,37,28
2017,2017.27.1.12.2,Chris Woakes,Pawan Negi,26.598,0,0,y,5.461,-0.256,-0.401,0.769,5,5
2017,2017.27.1.12.3,Chris Woakes,Pawan Negi,24.303,0,0,y,4.160,-0.158,-0.239,0.695,38,37
2017,2017.27.1.12.4,Chris Woakes,Pawan Negi,26.845,0,0,y,6.629,-0.350,-0.136,0.580,42,39
2017,2017.27.1.12.5,Chris Woakes,Pawan Negi,21.278,4,4,y,5.363,-0.149,-0.121,0.755,40,7
2017,2017.27.1.12.6,Chris Woakes,Pawan Negi,24.623,0,0,y,6.393,0.060,0.397,0.758,5,5
2017,2017.27.1.13.1,Suryakumar Yadav,Yuzvendra Chahal,23.675,0,0,y,3.497,-0.164,-0.290,0.468,35,40
