YEAR,INNINGS_OVER_BALL,BATSMAN,BOWLER,BOWL_SPEED,CREDIT,DEBIT,IS_RHB,PITCHED_X,PITCHED_Y,STUMPS_Y,STUMPS_Z,LANDING_X,LANDING_Y
2013,2013.74.1.0.1,Parthiv Patel,Vikramjeet Malik,-1.000,1,1,n,10.593,-0.413,-0.208,0.540,23,17
2013,2013.74.1.0.2,Shikhar Dhawan,Vikramjeet Malik,35.235,0,0,n,6.259,-0.042,0.306,0.649,67,36
2013,2013.74.1.0.3,Shikhar Dhawan,Vikramjeet Malik,35.346,0,0,n,7.667,-0.144,0.182,0.689,66,35
2013,2013.74.1.0.4,Shikhar Dhawan,Vikramjeet Malik,35.829,1,1,n,6.417,0.020,0.446,0.713,74,13
2013,2013.74.1.0.5,Parthiv Patel,Vikramjeet Malik,35.813,0,0,n,6.087,-0.019,0.373,0.743,64,42
2013,2013.74.1.0.6,Parthiv Patel,Vikramjeet Malik,36.784,0,0,n,6.982,-0.016,0.599,0.773,0,0
2013,2013.74.1.1.1,Hanuma Vihari,James Faulkner,36.166,0,0,y,7.859,0.023,-0.480,0.629,36,29
2013,2013.74.1.1.2,Hanuma Vihari,James Faulkner,37.073,0,0,y,4.409,-0.473,-0.326,0.288,52,40
2013,2013.74.1.1.3,Hanuma Vihari,James Faulkner,37.349,0,0,y,4.637,-0.628,-0.623,0.539,33,35
2013,2013.74.1.1.4,Hanuma Vihari,James Faulkner,37.219,0,0,y,8.125,0.219,0.044,0.754,66,37
2013,2013.74.1.1.5,Hanuma Vihari,James Faulkner,36.425,1,1,y,7.237,0.016,-0.470,0.880,34,13
2013,2013.74.1.1.6,Shikhar Dhawan,James Faulkner,35.964,0,0,n,7.141,0.470,0.529,1.050,5,5
2013,2013.74.1.2.1,Hanuma Vihari,Vikramjeet Malik,35.832,0,0,y,7.963,-0.561,-0.350,0.940,36,36
2013,2013.74.1.2.2,Hanuma Vihari,Vikramjeet Malik,35.991,0,0,y,7.930,-0.402,-0.198,0.739,49,39
2013,2013.74.1.2.3,Hanuma Vihari,Vikramjeet Malik,35.352,0,0,y,8.920,-0.414,-0.233,1.135,0,0
2013,2013.74.1.2.4,Cameron White,Vikramjeet Malik,35.875,0,0,y,6.183,-0.527,-0.392,0.536,37,34
2013,2013.74.1.2.5,Cameron White,Vikramjeet Malik,35.866,0,0,y,8.975,-0.504,-0.264,1.133,36,39
2013,2013.74.1.2.6,Cameron White,Vikramjeet Malik,36.243,3,3,y,6.322,-0.291,-0.034,0.651,91,45
2013,2013.74.1.3.1,Cameron White,James Faulkner,36.015,0,0,y,10.464,0.159,-0.127,1.610,40,37
2013,2013.74.1.3.2,Cameron White,James Faulkner,37.169,1,1,y,6.002,-0.054,-0.317,0.707,34,12
2013,2013.74.1.3.3,Shikhar Dhawan,James Faulkner,36.143,0,0,n,6.349,0.188,0.110,0.608,42,54
2013,2013.74.1.3.4,Shikhar Dhawan,James Faulkner,31.355,0,0,n,7.118,0.406,0.563,0.601,66,30
2013,2013.74.1.3.5,Shikhar Dhawan,James Faulkner,30.907,4,4,n,5.895,0.262,0.293,0.653,92,57
2013,2013.74.1.3.6,Shikhar Dhawan,James Faulkner,37.395,1,1,n,8.746,0.191,-0.049,1.045,29,26
2013,2013.74.1.4.1,Shikhar Dhawan,Vikramjeet Malik,36.140,4,4,n,6.142,-0.087,0.218,0.631,88,66
2013,2013.74.1.4.2,Shikhar Dhawan,Vikramjeet Malik,35.517,0,0,n,6.472,-0.209,0.067,0.654,48,39
2013,2013.74.1.4.3,Shikhar Dhawan,Vikramjeet Malik,-1.000,1,1,n,9.871,-0.273,0.118,0.871,58,55
2013,2013.74.1.4.4,Cameron White,Vikramjeet Malik,36.097,0,0,y,9.763,-0.373,-0.016,0.801,5,5
2013,2013.74.1.4.5,Cameron White,Vikramjeet Malik,35.012,0,0,y,9.955,-0.586,-0.392,1.076,35,28
2013,2013.74.1.4.6,Cameron White,Vikramjeet Malik,36.031,4,4,y,9.069,-0.450,-0.259,1.093,67,91
2013,2013.74.1.5.1,Shikhar Dhawan,Shane Watson,36.044,0,0,n,8.302,-0.125,0.151,0.710,47,37
