YEAR,INNINGS_OVER_BALL,BATSMAN,BOWLER,BOWL_SPEED,CREDIT,DEBIT,IS_RHB,PITCHED_X,PITCHED_Y,STUMPS_Y,STUMPS_Z,LANDING_X,LANDING_Y
2014,2014.18.1.0.1,Chris Gayle,Glenn Maxwell,24.792,4,4,n,2.849,0.174,0.344,0.378,64,7
2014,2014.18.1.0.2,Chris Gayle,Glenn Maxwell,25.542,0,0,n,5.145,0.107,0.076,0.649,55,40
2014,2014.18.1.0.3,Chris Gayle,Glenn Maxwell,24.810,4,4,n,3.369,0.066,0.102,0.598,94,38
2014,2014.18.1.0.4,Chris Gayle,Glenn Maxwell,24.274,0,0,n,4.303,0.003,-0.040,0.694,5,5
2014,2014.18.1.0.5,Chris Gayle,Glenn Maxwell,25.882,6,6,n,4.303,0.128,0.364,0.916,63,93
2014,2014.18.1.0.6,Chris Gayle,Glenn Maxwell,-1.000,6,6,n,,,,,41,93
2014,2014.18.1.1.1,Parthiv Patel,Sandeep Sharma,35.023,1,1,n,7.589,-0.309,-0.093,0.688,17,36
2014,2014.18.1.1.2,Chris Gayle,Sandeep Sharma,36.077,0,0,n,6.212,-0.149,0.099,0.517,0,0
2014,2014.18.1.1.3,Virat Kohli,Sandeep Sharma,35.903,4,4,y,8.310,-0.836,-0.863,0.795,7,38
2014,2014.18.1.1.4,Virat Kohli,Sandeep Sharma,39.416,0,0,y,5.268,-0.090,0.167,0.489,0,0
2014,2014.18.1.1.5,Yogesh Takawale,Sandeep Sharma,35.589,0,0,y,7.222,-0.632,-0.906,0.670,5,5
2014,2014.18.1.1.6,Yogesh Takawale,Sandeep Sharma,35.624,0,0,y,6.981,-0.240,-0.111,0.641,56,47
2014,2014.18.1.2.1,Parthiv Patel,Mitchell Johnson,38.897,1,1,n,7.735,0.090,-0.062,0.857,40,41
2014,2014.18.1.2.2,Yogesh Takawale,Mitchell Johnson,40.065,0,0,y,8.266,-0.060,-0.231,0.935,35,36
2014,2014.18.1.2.3,Yogesh Takawale,Mitchell Johnson,39.474,0,0,y,4.061,-0.610,-0.870,0.408,5,5
2014,2014.18.1.2.4,Yogesh Takawale,Mitchell Johnson,39.331,0,0,y,12.519,0.208,0.105,1.802,5,5
2014,2014.18.1.2.5,Yogesh Takawale,Mitchell Johnson,39.694,0,0,y,8.172,-0.160,-0.564,1.006,5,5
2014,2014.18.1.2.6,Yogesh Takawale,Mitchell Johnson,39.750,0,0,y,7.573,-0.093,-0.403,0.806,0,0
2014,2014.18.1.3.1,Parthiv Patel,Sandeep Sharma,35.785,0,0,n,6.711,0.017,0.255,0.729,65,39
2014,2014.18.1.3.2,Parthiv Patel,Sandeep Sharma,35.590,0,0,n,8.728,-0.025,0.383,0.985,67,41
2014,2014.18.1.3.3,Parthiv Patel,Sandeep Sharma,34.413,0,0,n,8.552,-0.079,0.322,0.853,60,39
2014,2014.18.1.3.4,Parthiv Patel,Sandeep Sharma,35.522,0,0,n,5.164,0.061,0.286,0.519,5,5
2014,2014.18.1.3.5,Parthiv Patel,Sandeep Sharma,35.581,0,0,n,5.876,0.152,0.455,0.606,52,22
2014,2014.18.1.3.6,Yuvraj Singh,Sandeep Sharma,35.985,0,0,n,6.704,0.236,0.715,0.632,5,5
2014,2014.18.1.4.1,AB de Villiers,Mitchell Johnson,40.011,0,0,y,5.628,-0.438,-0.828,0.508,5,5
2014,2014.18.1.4.2,AB de Villiers,Mitchell Johnson,33.204,4,4,y,5.495,-0.247,-0.481,0.725,62,93
2014,2014.18.1.4.3,AB de Villiers,Mitchell Johnson,39.135,1,1,y,9.006,-0.187,-0.601,0.990,31,35
2014,2014.18.1.4.4,Yuvraj Singh,Mitchell Johnson,39.727,2,2,n,6.811,0.067,-0.115,0.762,16,35
2014,2014.18.1.4.5,Yuvraj Singh,Mitchell Johnson,37.481,1,1,n,2.782,-0.126,-0.228,0.268,42,24
2014,2014.18.1.4.6,AB de Villiers,Mitchell Johnson,36.518,0,0,y,1.899,-0.433,-0.502,0.242,58,43
2014,2014.18.1.5.1,Yuvraj Singh,Sandeep Sharma,35.803,4,4,n,9.292,-0.078,-0.002,0.898,7,39
2014,2014.18.1.5.2,Yuvraj Singh,Sandeep Sharma,35.720,1,1,n,7.641,0.167,0.362,0.851,77,15
2014,2014.18.1.5.3,AB de Villiers,Sandeep Sharma,36.453,4,4,y,8.213,-0.494,-0.725,0.857,8,48
2014,2014.18.1.5.4,AB de Villiers,Sandeep Sharma,36.890,1,1,y,5.136,-0.254,-0.227,0.527,55,59
2014,2014.18.1.5.5,Yuvraj Singh,Sandeep Sharma,36.990,0,0,n,7.038,0.082,0.294,0.660,66,41
2014,2014.18.1.5.6,Yuvraj Singh,Sandeep Sharma,35.489,0,0,n,8.762,0.316,0.697,0.870,65,34
2014,2014.18.1.6.1,AB de Villiers,Mitchell Johnson,34.854,2,2,y,4.685,-0.645,-0.934,0.616,18,22
2014,2014.18.1.6.2,AB de Villiers,Mitchell Johnson,34.655,1,1,y,8.087,-0.174,-0.582,0.974,15,38
2014,2014.18.1.6.3,Yuvraj Singh,Mitchell Johnson,40.344,0,0,n,12.610,0.326,0.242,1.875,5,5
2014,2014.18.1.6.4,Yuvraj Singh,Mitchell Johnson,39.919,1,1,n,10.007,0.075,-0.215,1.124,34,11
2014,2014.18.1.6.5,AB de Villiers,Mitchell Johnson,34.956,1,1,y,1.979,-0.334,-0.395,0.258,42,88
