YEAR,INNINGS_OVER_BALL,BATSMAN,BOWLER,BOWL_SPEED,CREDIT,DEBIT,IS_RHB,PITCHED_X,PITCHED_Y,STUMPS_Y,STUMPS_Z,LANDING_X,LANDING_Y
2015,2015.21.1.0.1,Mayank Agarwal,Mitchell McClenaghan,39.249,1,1,y,9.479,-0.160,0.782,1.346,,
2015,2015.21.1.0.2,Shreyas Iyer,Mitchell McClenaghan,36.835,1,1,y,8.656,0.056,-0.525,0.694,,
2015,2015.21.1.0.3,Mayank Agarwal,Mitchell McClenaghan,37.550,0,0,y,11.643,0.332,-0.002,1.484,67,36
2015,2015.21.1.0.4,JP Duminy,Mitchell McClenaghan,32.607,0,0,n,9.360,0.185,-0.346,1.248,5,5
2015,2015.21.1.0.5,JP Duminy,Mitchell McClenaghan,38.221,0,0,n,8.676,0.289,0.200,1.101,5,5
2015,2015.21.1.0.6,JP Duminy,Mitchell McClenaghan,37.284,0,1,n,12.421,0.343,-0.379,1.799,5,5
2015,2015.21.1.0.7,JP Duminy,Mitchell McClenaghan,37.193,0,1,n,10.001,0.733,1.210,0.987,5,5
2015,2015.21.1.0.8,JP Duminy,Mitchell McClenaghan,38.374,0,0,n,8.689,0.513,0.425,0.969,5,5
2015,2015.21.1.1.1,Shreyas Iyer,Lasith Malinga,36.522,0,0,y,8.077,-0.010,-0.140,0.834,40,40
2015,2015.21.1.1.2,Shreyas Iyer,Lasith Malinga,36.029,4,4,y,5.940,-0.103,-0.185,0.572,89,66
2015,2015.21.1.1.3,Shreyas Iyer,Lasith Malinga,33.840,0,1,y,-2.316,0.522,0.483,0.515,5,5
2015,2015.21.1.1.4,Shreyas Iyer,Lasith Malinga,32.971,0,0,y,4.471,-0.298,-0.343,0.464,43,57
2015,2015.21.1.1.5,Shreyas Iyer,Lasith Malinga,32.397,0,0,y,6.832,-0.086,-0.023,0.603,58,56
2015,2015.21.1.1.6,Shreyas Iyer,Lasith Malinga,36.953,0,1,y,12.572,-0.103,-0.401,2.195,5,5
2015,2015.21.1.1.7,Shreyas Iyer,Lasith Malinga,32.810,1,1,y,7.289,-0.064,0.058,0.653,83,39
2015,2015.21.1.1.8,JP Duminy,Lasith Malinga,36.329,0,0,n,7.400,0.035,-0.050,0.737,42,53
2015,2015.21.1.2.1,Shreyas Iyer,Mitchell McClenaghan,38.365,0,0,y,9.431,0.047,-0.307,1.126,56,50
2015,2015.21.1.2.2,Shreyas Iyer,Mitchell McClenaghan,31.832,0,0,y,3.418,-0.043,-0.219,0.420,50,41
2015,2015.21.1.2.3,Shreyas Iyer,Mitchell McClenaghan,38.355,0,0,y,11.447,0.214,-0.403,1.661,5,5
2015,2015.21.1.2.4,Shreyas Iyer,Mitchell McClenaghan,29.962,4,4,y,4.580,0.147,-0.087,0.440,78,82
2015,2015.21.1.2.5,Shreyas Iyer,Mitchell McClenaghan,38.853,6,6,y,10.313,0.073,-0.548,1.432,6,21
2015,2015.21.1.2.6,Shreyas Iyer,Mitchell McClenaghan,40.522,0,0,y,6.489,-0.194,-0.577,0.646,34,29
2015,2015.21.1.3.1,JP Duminy,Jasprit Bumrah,38.137,2,2,n,8.593,-0.500,0.102,0.859,32,46
2015,2015.21.1.3.2,JP Duminy,Jasprit Bumrah,37.201,0,0,n,8.619,-0.369,0.369,0.816,67,43
2015,2015.21.1.3.3,JP Duminy,Jasprit Bumrah,37.077,6,6,n,9.566,-0.660,-0.148,1.073,8,16
2015,2015.21.1.3.4,JP Duminy,Jasprit Bumrah,35.181,6,6,n,12.034,-0.671,0.278,1.459,8,19
2015,2015.21.1.3.5,JP Duminy,Jasprit Bumrah,37.060,0,0,n,5.707,-0.219,0.112,0.397,44,49
2015,2015.21.1.3.6,JP Duminy,Jasprit Bumrah,36.512,0,0,n,6.069,-0.098,0.409,0.625,56,60
2015,2015.21.1.4.1,Shreyas Iyer,Harbhajan Singh,26.454,0,0,y,5.155,-0.411,-0.287,0.764,34,27
