YEAR,INNINGS_OVER_BALL,BATSMAN,BOWLER,BOWL_SPEED,CREDIT,DEBIT,IS_RHB,PITCHED_X,PITCHED_Y,STUMPS_Y,STUMPS_Z,LANDING_X,LANDING_Y
2014,2014.45.1.0.1,Murali Vijay,Sandeep Sharma,35.847,1,1,y,6.293,-0.456,-0.306,0.498,59,24
2014,2014.45.1.0.2,Kevin Pietersen,Sandeep Sharma,36.229,0,0,y,6.623,-0.327,-0.396,0.473,39,60
2014,2014.45.1.0.3,Kevin Pietersen,Sandeep Sharma,36.469,0,0,y,7.416,-0.478,-0.708,0.511,5,5
2014,2014.45.1.0.4,Kevin Pietersen,Sandeep Sharma,36.865,1,1,y,7.572,-0.290,-0.303,0.543,68,28
2014,2014.45.1.0.5,Murali Vijay,Sandeep Sharma,36.166,4,4,y,6.806,-0.423,-0.592,0.557,14,66
2014,2014.45.1.0.6,Murali Vijay,Sandeep Sharma,37.165,0,0,y,4.694,-0.253,-0.389,0.413,45,63
2014,2014.45.1.1.1,Kevin Pietersen,Beuran Hendricks,39.311,0,0,y,3.871,-0.601,-0.962,0.389,32,43
2014,2014.45.1.1.2,Kevin Pietersen,Beuran Hendricks,37.883,4,4,y,11.533,0.142,-0.598,1.347,86,64
2014,2014.45.1.1.3,Kevin Pietersen,Beuran Hendricks,38.820,1,1,y,9.661,0.186,0.057,1.314,76,25
2014,2014.45.1.1.4,Murali Vijay,Beuran Hendricks,39.332,0,0,y,10.409,0.163,-0.245,1.201,34,30
2014,2014.45.1.1.5,Murali Vijay,Beuran Hendricks,38.151,0,0,y,7.019,-0.002,-0.202,0.772,63,40
2014,2014.45.1.1.6,Murali Vijay,Beuran Hendricks,39.233,0,0,y,10.229,0.177,-0.455,1.193,31,28
2014,2014.45.1.2.1,Kevin Pietersen,Sandeep Sharma,37.038,1,1,y,8.760,-0.149,-0.117,0.712,25,22
2014,2014.45.1.2.2,Murali Vijay,Sandeep Sharma,36.234,0,1,y,9.800,0.172,0.728,1.139,5,5
2014,2014.45.1.2.3,Murali Vijay,Sandeep Sharma,36.460,0,0,y,9.383,-0.292,-0.300,1.022,32,44
2014,2014.45.1.2.4,Murali Vijay,Sandeep Sharma,35.518,0,0,y,10.575,-0.180,0.054,1.206,0,0
2014,2014.45.1.2.5,Kevin Pietersen,Sandeep Sharma,36.203,0,1,y,8.518,0.083,0.540,0.665,5,5
2014,2014.45.1.2.6,Kevin Pietersen,Sandeep Sharma,37.240,4,4,y,8.567,-0.429,-0.452,0.706,10,36
2014,2014.45.1.2.7,Kevin Pietersen,Sandeep Sharma,36.731,0,0,y,8.573,-0.197,-0.271,0.677,32,27
2014,2014.45.1.2.8,Kevin Pietersen,Sandeep Sharma,36.442,1,1,y,9.277,-0.241,-0.357,0.856,12,47
2014,2014.45.1.3.1,Kevin Pietersen,Beuran Hendricks,39.084,2,2,y,6.187,0.181,0.099,0.756,87,21
2014,2014.45.1.3.2,Kevin Pietersen,Beuran Hendricks,35.804,4,4,y,9.546,-0.006,-0.446,0.929,9,28
2014,2014.45.1.3.3,Kevin Pietersen,Beuran Hendricks,32.394,0,0,y,9.194,0.105,-0.302,1.088,34,50
2014,2014.45.1.3.4,Kevin Pietersen,Beuran Hendricks,33.310,4,4,y,10.618,-0.006,-0.786,0.944,43,7
2014,2014.45.1.3.5,Kevin Pietersen,Beuran Hendricks,38.418,2,2,y,13.120,0.385,-0.235,1.408,83,57
2014,2014.45.1.3.6,Kevin Pietersen,Beuran Hendricks,38.151,6,6,y,13.442,0.310,-0.439,2.003,94,22
2014,2014.45.1.4.1,Dinesh Karthik,Sandeep Sharma,35.603,0,1,y,11.161,-0.084,0.480,0.842,5,5
2014,2014.45.1.4.2,Dinesh Karthik,Sandeep Sharma,37.019,1,1,y,7.098,-0.268,-0.127,0.542,70,30
2014,2014.45.1.4.3,Kevin Pietersen,Sandeep Sharma,36.489,0,0,y,9.447,-0.114,0.160,0.982,69,45
2014,2014.45.1.4.4,Kevin Pietersen,Sandeep Sharma,36.809,1,1,y,9.417,-0.383,-0.547,0.906,14,49
2014,2014.45.1.4.5,Dinesh Karthik,Sandeep Sharma,36.345,0,0,y,7.404,-0.368,-0.432,0.632,34,28
2014,2014.45.1.4.6,Dinesh Karthik,Sandeep Sharma,36.274,6,6,y,9.748,-0.191,-0.272,1.065,94,27
