YEAR,INNINGS_OVER_BALL,BATSMAN,BOWLER,BOWL_SPEED,CREDIT,DEBIT,IS_RHB,PITCHED_X,PITCHED_Y,STUMPS_Y,STUMPS_Z,LANDING_X,LANDING_Y
2014,2014.24.1.0.1,Aaron Finch,Mitchell Starc,-1.000,0,0,y,,,,,5,5
2014,2014.24.1.0.2,Aaron Finch,Mitchell Starc,-1.000,1,1,y,,,,,78,23
2014,2014.24.1.0.3,Shikhar Dhawan,Mitchell Starc,-1.000,1,1,n,,,,,47,58
2014,2014.24.1.0.4,Aaron Finch,Mitchell Starc,-1.000,1,1,y,,,,,66,37
2014,2014.24.1.0.5,Shikhar Dhawan,Mitchell Starc,39.846,0,0,n,9.765,0.169,0.367,0.845,5,5
2014,2014.24.1.0.6,Shikhar Dhawan,Mitchell Starc,40.586,0,0,n,6.299,0.132,0.176,0.627,64,35
2014,2014.24.1.1.1,Aaron Finch,Ashok Dinda,37.169,1,1,y,6.536,-0.162,-0.130,0.591,43,47
2014,2014.24.1.1.2,Shikhar Dhawan,Ashok Dinda,38.401,0,0,n,7.326,0.173,0.594,0.718,67,34
2014,2014.24.1.1.3,Shikhar Dhawan,Ashok Dinda,38.437,1,1,n,4.486,0.119,0.219,0.382,59,58
2014,2014.24.1.1.4,Aaron Finch,Ashok Dinda,38.187,0,0,y,8.956,-0.146,0.181,0.925,53,33
2014,2014.24.1.1.5,Aaron Finch,Ashok Dinda,38.222,4,4,y,9.833,-0.478,-0.472,0.865,94,40
2014,2014.24.1.1.6,Aaron Finch,Ashok Dinda,37.653,6,6,y,5.643,-0.549,-0.662,0.552,7,34
2014,2014.24.1.2.1,Shikhar Dhawan,Mitchell Starc,40.019,0,0,n,7.592,0.254,0.518,0.607,5,5
2014,2014.24.1.2.2,Shikhar Dhawan,Mitchell Starc,40.171,0,0,n,7.588,0.113,-0.025,0.925,50,38
2014,2014.24.1.2.3,Shikhar Dhawan,Mitchell Starc,39.850,4,4,n,8.491,0.010,-0.324,0.978,39,7
2014,2014.24.1.2.4,Shikhar Dhawan,Mitchell Starc,38.463,1,1,n,4.223,-0.157,-0.310,0.434,11,27
2014,2014.24.1.2.5,Aaron Finch,Mitchell Starc,38.909,0,0,y,11.992,0.158,-0.104,1.806,50,22
2014,2014.24.1.2.6,Lokesh Rahul,Mitchell Starc,38.703,0,0,y,10.702,0.276,0.148,1.446,67,33
2014,2014.24.1.3.1,Shikhar Dhawan,Ashok Dinda,39.569,3,3,n,7.236,-0.303,-0.124,0.677,14,35
2014,2014.24.1.3.2,Lokesh Rahul,Ashok Dinda,37.660,0,0,y,8.172,-0.302,-0.102,0.943,44,39
2014,2014.24.1.3.3,Lokesh Rahul,Ashok Dinda,-1.000,4,4,y,12.266,-0.372,0.058,1.479,91,23
2014,2014.24.1.3.4,Lokesh Rahul,Ashok Dinda,38.641,0,0,y,4.728,-0.146,-0.078,0.636,40,35
2014,2014.24.1.3.5,Lokesh Rahul,Ashok Dinda,37.171,2,2,y,6.076,-0.273,-0.094,0.555,70,71
2014,2014.24.1.3.6,Lokesh Rahul,Ashok Dinda,37.974,0,0,y,9.543,-0.624,-0.728,0.991,0,0
2014,2014.24.1.4.1,Shikhar Dhawan,Varun Aaron,39.311,1,1,n,8.122,0.735,0.401,0.908,64,30
2014,2014.24.1.4.2,David Warner,Varun Aaron,39.754,4,4,n,7.239,0.693,0.441,0.876,94,44
2014,2014.24.1.4.3,David Warner,Varun Aaron,39.355,0,1,n,7.410,0.709,0.593,0.718,63,39
2014,2014.24.1.4.4,David Warner,Varun Aaron,38.374,0,0,n,2.588,0.613,0.546,0.319,5,5
2014,2014.24.1.4.5,David Warner,Varun Aaron,39.771,0,1,n,13.122,-0.317,-0.363,1.503,5,5
2014,2014.24.1.4.6,David Warner,Varun Aaron,39.052,0,0,n,8.552,-0.029,0.182,0.945,49,38
2014,2014.24.1.4.7,David Warner,Varun Aaron,39.891,2,2,n,6.725,0.037,0.279,0.708,88,33
2014,2014.24.1.4.8,David Warner,Varun Aaron,39.489,0,0,n,10.189,0.086,0.558,1.148,66,37
2014,2014.24.1.5.1,Shikhar Dhawan,Harshal Patel,35.453,1,1,n,9.320,-0.478,-0.194,1.013,35,33
2014,2014.24.1.5.2,David Warner,Harshal Patel,36.547,1,1,n,7.461,-0.229,0.120,0.727,36,40
2014,2014.24.1.5.3,Shikhar Dhawan,Harshal Patel,37.080,0,1,n,9.028,-0.585,-0.444,1.053,5,5
2014,2014.24.1.5.4,Shikhar Dhawan,Harshal Patel,36.639,1,1,n,10.639,-0.370,0.133,1.389,56,35
2014,2014.24.1.5.5,David Warner,Harshal Patel,32.331,0,0,n,8.131,0.019,0.628,0.692,5,5
2014,2014.24.1.5.6,David Warner,Harshal Patel,36.475,1,1,n,7.519,-0.296,0.019,0.757,36,32
2014,2014.24.1.5.7,Shikhar Dhawan,Harshal Patel,35.696,4,4,n,9.674,-0.421,0.105,0.973,10,50
