YEAR,INNINGS_OVER_BALL,BATSMAN,BOWLER,BOWL_SPEED,CREDIT,DEBIT,IS_RHB,PITCHED_X,PITCHED_Y,STUMPS_Y,STUMPS_Z,LANDING_X,LANDING_Y
2012,2012.26.1.0.1,Rahul Dravid,Nuwan Kulasekara,37.437,0,0,y,6.704,-0.654,-0.765,0.464,5,5
2012,2012.26.1.0.2,Rahul Dravid,Nuwan Kulasekara,35.908,0,0,y,7.548,-0.404,-0.044,0.711,45,33
2012,2012.26.1.0.3,Rahul Dravid,Nuwan Kulasekara,37.141,0,0,y,7.343,-0.426,-0.324,0.542,50,40
2012,2012.26.1.0.4,Rahul Dravid,Nuwan Kulasekara,36.857,0,0,y,7.429,-0.329,-0.283,0.552,33,43
2012,2012.26.1.0.5,Rahul Dravid,Nuwan Kulasekara,37.987,1,1,y,9.115,-0.488,-0.341,0.698,85,43
2012,2012.26.1.0.6,Ajinkya Rahane,Nuwan Kulasekara,34.811,4,4,y,9.538,-0.537,-0.549,0.861,10,39
2012,2012.26.1.1.1,Rahul Dravid,Doug Bollinger,39.177,0,1,y,4.588,-0.864,-1.384,0.475,5,5
2012,2012.26.1.1.2,Rahul Dravid,Doug Bollinger,39.151,1,1,y,7.922,0.093,-0.289,1.011,38,34
2012,2012.26.1.1.3,Ajinkya Rahane,Doug Bollinger,37.794,0,0,y,7.851,-0.039,-0.504,0.782,33,38
2012,2012.26.1.1.4,Ajinkya Rahane,Doug Bollinger,37.560,1,1,y,8.819,0.084,-0.323,1.043,46,55
2012,2012.26.1.1.5,Rahul Dravid,Doug Bollinger,39.035,4,4,y,10.063,0.246,-0.295,1.164,94,32
2012,2012.26.1.1.6,Rahul Dravid,Doug Bollinger,38.604,1,1,y,8.115,0.240,-0.039,0.811,84,39
2012,2012.26.1.1.7,Ajinkya Rahane,Doug Bollinger,39.177,0,0,y,9.287,0.163,-0.298,1.024,32,34
2012,2012.26.1.2.1,Rahul Dravid,Nuwan Kulasekara,36.009,0,0,y,7.778,-0.355,-0.164,0.779,37,45
2012,2012.26.1.2.2,Rahul Dravid,Nuwan Kulasekara,29.311,4,4,y,2.535,-0.322,-0.333,0.354,12,62
2012,2012.26.1.2.3,Rahul Dravid,Nuwan Kulasekara,36.397,2,2,y,9.254,-0.400,-0.229,0.849,85,27
